table,_start,_stop,_time,_measurement,file_type,job_id,job_name,job_status,production_label,project_name,quality,render_node,resolution,task,aa_samples,aov_count,file_size,frame_number,light_count,polygon_count,render_time,total_render_time
4225,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.683198Z,render_jobs,jpg,495cd6c1-a5fb-455d-97f1-1138b0b31ecf,nike_0456_lighting.1022,idle,lighting_mid,nike_0456,final,node_10,3840x2160,lighting,16,5,6.085949909789264,1022,2,833614,188.43946328331575,9421.973164165787
4226,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.892387Z,render_jobs,jpg,495d7119-498f-4cdd-8cc7-8cd49faf9659,nike_0456_compositing.1010,error,lighting_easy,nike_0456,high,node_3,2560x1440,compositing,8,4,7.053089257239405,1010,19,108441,92.75676609211892,4637.838304605946
4227,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.807752Z,render_jobs,jpg,498e7924-8bcf-43ca-832b-b45331437867,nike_0456_lighting.1042,idle,fx_complex,nike_0456,high,node_1,2560x1440,lighting,8,10,8.018731160171198,1042,3,595325,103.34435475087699,5167.217738
4228,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.870535Z,render_jobs,jpg,49b8c9b0-6948-4725-86d7-4bd90d4c3a7b,apple_0789_lighting.1040,idle,fx_easy,apple_0789,medium,node_5,1920x1080,lighting,4,7,9.498242404398553,1040,13,141350,61.82944822245332,3091.472411122666
4229,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.685897Z,render_jobs,jpg,49e0aa71-d855-41f2-8552-081359a2fadc,lidl_0123_animation_playblast.1032,idle,lighting_mid,lidl_0123,final,node_3,3840x2160,animation_playblast,16,8,7.455399703782628,1032,13,430538,134.92919271335236,6746.459635667618
4230,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.865464Z,render_jobs,jpg,49f07a50-2ddc-4405-bb24-ee700ebdbfa8,lidl_0123_lighting.1010,finished,lighting_mid,lidl_0123,final,node_12,3840x2160,lighting,16,9,5.829133687441086,1010,1,742855,206.80557958839847,10340.278979419923
4231,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.683391Z,render_jobs,jpg,4a003a30-8e11-4cfd-bf64-da30fa1618c9,apple_0789_animation_playblast.1006,idle,fx_complex,apple_0789,high,node_4,2560x1440,animation_playblast,8,5,4.673281586726995,1006,14,47571,82.79215639238531,4139.607819619266
4232,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.647637Z,render_jobs,jpg,4a21b28c-d96a-40bf-9ab6-779cde14201b,nike_0456_lighting.1035,finished,lighting_mid,nike_0456,low,node_7,1280x720,lighting,2,7,9.699268659854619,1035,20,809298,168.69401973523543,8434.700987
4233,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.925553Z,render_jobs,jpg,4a21e927-4752-46c1-9e24-5f81447d1696,nike_0456_lighting.1010,idle,fx_complex,nike_0456,medium,node_4,1920x1080,lighting,4,4,9.200727484561268,1010,12,340952,112.99163154306515,5649.581577153258
4234,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.888603Z,render_jobs,jpg,4a33f1c1-8b2d-486a-b719-f1ca190a8124,nike_0456_compositing.1021,finished,fx_easy,nike_0456,high,node_9,2560x1440,compositing,8,7,5.769052852333982,1021,15,727468,185.91451912570116,9295.725956285058
4235,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.722859Z,render_jobs,jpg,4a384add-dc37-4e10-80aa-b38999fe50bd,lidl_0123_animation_playblast.1007,idle,lighting_easy,lidl_0123,final,node_13,3840x2160,animation_playblast,16,9,4.586101511504968,1007,9,240918,85.96888757505599,4298.444379
4236,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.817061Z,render_jobs,jpg,4a3e61e6-0635-4953-b460-ab2dceec3737,apple_0789_compositing.1001,idle,lighting_mid,apple_0789,final,node_1,3840x2160,compositing,16,8,7.968321042580867,1001,14,358376,108.10107334214742,5405.0536671073705
4237,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.720221Z,render_jobs,jpg,4a73f3be-8141-4cc4-a160-6bac35ba7d64,nike_0456_animation_playblast.1048,error,lighting_mid,nike_0456,medium,node_9,1920x1080,animation_playblast,4,9,6.210203062533073,1048,11,270878,104.91197174277337,5245.598587138668
4238,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.758589Z,render_jobs,jpg,4a74a0de-3fb2-4546-a24d-4952c719d6bd,apple_0789_lighting.1023,idle,fx_easy,apple_0789,medium,node_8,1920x1080,lighting,4,4,1.261029037070696,1023,4,907865,145.19107206782954,7259.553603391477
4239,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.848073Z,render_jobs,jpg,4a7d6a1c-9f00-4490-9b61-30bfe406595c,apple_0789_compositing.1044,finished,fx_complex,apple_0789,low,node_9,1280x720,compositing,2,3,4.476849976,1044,13,215150,90.98033112,4549.016556
4240,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.795973Z,render_jobs,jpg,4a8990f1-b795-41b2-9628-cf122bacd7fc,apple_0789_lighting.1031,finished,lighting_complex,apple_0789,medium,node_11,1920x1080,lighting,4,10,5.499933344456529,1031,9,300600,113.05013652780141,5652.506826
4241,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.709242Z,render_jobs,jpg,4a8e02f8-a8fe-441c-9084-fa33a4d80a56,lidl_0123_animation_playblast.1028,idle,fx_easy,lidl_0123,final,node_1,3840x2160,animation_playblast,16,10,7.5307434448354655,1028,1,314037,76.68436739981762,3834.218369990881
4242,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.721924Z,render_jobs,jpg,4aaabbc4-b032-4e74-84b2-b46a61570f45,apple_0789_animation_playblast.1005,idle,lighting_easy,apple_0789,final,node_13,3840x2160,animation_playblast,16,5,3.576318918534813,1005,5,971739,154.08456508872575,7704.228254436288
4243,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.847678Z,render_jobs,jpg,4af6a7cb-d7c3-4d28-a647-1b1cf28d6839,apple_0789_compositing.1043,idle,lighting_easy,apple_0789,medium,node_2,1920x1080,compositing,4,10,8.230467212866728,1043,8,766647,147.01309850154237,7350.654925077119
4244,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.844516Z,render_jobs,jpg,4b06e1b7-4c86-4298-a7d4-2aedbfcabaa2,nike_0456_animation_playblast.1049,finished,lighting_complex,nike_0456,final,node_5,3840x2160,animation_playblast,16,8,7.937395178564151,1049,13,86645,69.44447775367048,3472.223887683524
4245,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.924536Z,render_jobs,jpg,4b0e59b5-adbe-47a6-a84a-8c148d8d90b2,lidl_0123_animation_playblast.1021,finished,lighting_complex,lidl_0123,final,node_4,3840x2160,animation_playblast,16,9,5.505582357700661,1021,20,795547,229.4939459472999,11474.697297364995
4246,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.861322Z,render_jobs,jpg,4b1b2be1-226b-4bda-a64a-017a1963a771,nike_0456_lighting.1012,idle,lighting_mid,nike_0456,medium,node_0,1920x1080,lighting,4,4,4.621938689061902,1012,12,247689,104.33280067479602,5216.640033739801
4247,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.859425Z,render_jobs,jpg,4b5426af-edca-44bf-8660-1975466308b2,apple_0789_lighting.1007,idle,lighting_complex,apple_0789,medium,node_7,1920x1080,lighting,4,4,2.809846692074141,1007,5,850009,136.2295669306993,6811.478346534965
4248,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.857278Z,render_jobs,jpg,4b5874a5-4842-460d-b917-8eeb4370cbb9,apple_0789_compositing.1038,idle,lighting_complex,apple_0789,medium,node_10,1920x1080,compositing,4,9,3.7448802836269297,1038,7,521744,141.97175831488738,7098.587915744369
4249,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.724943Z,render_jobs,jpg,4b5f105b-98ea-48d8-9ebd-4911787ffbcd,nike_0456_animation_playblast.1024,idle,lighting_mid,nike_0456,high,node_1,2560x1440,animation_playblast,8,2,6.628481002656454,1024,20,530762,124.9382506,6246.912531
4250,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.881826Z,render_jobs,jpg,4b79eb77-e389-42bf-b497-b49fd038685b,lidl_0123_lighting.1022,idle,lighting_easy,lidl_0123,medium,node_11,1920x1080,lighting,4,2,9.387965363500934,1022,18,481169,157.0667390194316,7853.336950971579
4251,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.907747Z,render_jobs,jpg,4bad154c-3169-4df9-8f3b-095cdbdf2e08,nike_0456_animation_playblast.1047,idle,fx_easy,nike_0456,final,node_2,3840x2160,animation_playblast,16,10,1.9067253792545866,1047,5,361519,103.5223625208727,5176.118126043635
4252,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.884467Z,render_jobs,jpg,4bb58d07-bad1-442b-8079-2401e6994be0,lidl_0123_compositing.1011,finished,lighting_complex,lidl_0123,final,node_13,3840x2160,compositing,16,6,2.6314325658604147,1011,2,182901,60.54158163823579,3027.0790819117897
4253,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.837032Z,render_jobs,jpg,4bb618d7-c2c2-438b-9de0-4e726bf56ed8,lidl_0123_lighting.1033,finished,lighting_easy,lidl_0123,low,node_14,1280x720,lighting,2,8,1.9815926041896337,1033,1,643543,108.4709559895782,5423.547799
4254,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.881802Z,render_jobs,jpg,4bbc2ca1-4c32-4ff3-8bfc-4f531d2e8c61,lidl_0123_lighting.1022,idle,lighting_easy,lidl_0123,low,node_1,1280x720,lighting,2,5,9.899923616057748,1022,3,620849,94.01057482204467,4700.528741102234
4255,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.738367Z,render_jobs,jpg,4be35f84-3d99-4696-a7d4-632a256a2f60,nike_0456_compositing.1000,idle,fx_complex,nike_0456,final,node_11,3840x2160,compositing,16,5,8.713085371358808,1000,16,683453,206.05889671502965,10302.944835751483
4256,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.901532Z,render_jobs,jpg,4bea4102-3c33-494d-9e7d-9741abab27ab,apple_0789_lighting.1023,idle,lighting_complex,apple_0789,final,node_14,3840x2160,lighting,16,4,1.0505052185976922,1023,2,744058,136.17018215439205,6808.509107719603
4257,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.910202Z,render_jobs,jpg,4c147ef6-18a8-44b7-9d7f-5831b73e428f,lidl_0123_lighting.1011,finished,lighting_complex,lidl_0123,high,node_1,2560x1440,lighting,8,4,8.698753032160997,1011,3,763810,115.33089667496635,5766.544833748318
4258,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.901637Z,render_jobs,jpg,4c427715-02f7-4883-91ef-ad09ddc5a98e,apple_0789_lighting.1042,finished,lighting_mid,apple_0789,final,node_11,3840x2160,lighting,16,4,3.12558491,1042,17,419802,166.26528003391203,8313.264001695601
4259,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.767951Z,render_jobs,jpg,4c79c68f-06a3-4078-b4e5-743be9f5a59a,nike_0456_compositing.1046,idle,fx_complex,nike_0456,final,node_6,3840x2160,compositing,16,6,6.771897721941843,1046,16,183482,94.94331728747515,4747.165864373757
4260,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.88802Z,render_jobs,jpg,4c96f5b8-cd35-416f-87c1-5f0606355b3f,nike_0456_lighting.1045,idle,fx_easy,nike_0456,final,node_4,3840x2160,lighting,16,5,5.748949983123113,1045,4,354337,110.52451672098961,5526.225836049481
4261,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.905454Z,render_jobs,jpg,4c9dac85-784d-485b-949c-d187f493680c,lidl_0123_animation_playblast.1000,idle,lighting_mid,lidl_0123,high,node_1,2560x1440,animation_playblast,8,9,2.9691846500865435,1000,19,109013,83.86358616793883,4193.179308396941
4262,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.811628Z,render_jobs,jpg,4cbd67a2-1c73-4278-970b-3018a5ebb876,nike_0456_animation_playblast.1037,finished,lighting_mid,nike_0456,low,node_2,1280x720,animation_playblast,2,6,5.7581416986781635,1037,7,939237,158.68067471804815,7934.033735902408
4263,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.849666Z,render_jobs,jpg,4cc5fb83-15ee-4aad-9969-67f37f2422ca,apple_0789_lighting.1009,finished,fx_easy,apple_0789,medium,node_4,1920x1080,lighting,4,9,7.875427681319253,1009,13,724178,180.28989108865704,9014.494554432853
4264,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.641848Z,render_jobs,jpg,4cd6775d-14e1-480f-acf3-e04dc5032673,lidl_0123_compositing.1028,error,lighting_complex,lidl_0123,high,node_12,2560x1440,compositing,8,4,9.834552740023796,1028,16,831430,254.8574396618763,12742.871983093815
4265,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.780562Z,render_jobs,jpg,4cdab450-eaa7-4f9d-b2eb-56a9a734a6a5,lidl_0123_lighting.1040,finished,lighting_easy,lidl_0123,low,node_5,1280x720,lighting,2,2,3.068493543011615,1040,16,808027,128.24308455250315,6412.154227625158
4266,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.658547Z,render_jobs,jpg,4cdf611f-ad44-4f09-9f34-d9aed4938924,lidl_0123_compositing.1023,finished,fx_easy,lidl_0123,low,node_4,1280x720,compositing,2,6,3.232358387117241,1023,9,200313,83.19930829380758,4159.965414690379
4267,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.835249Z,render_jobs,jpg,4ce79f2d-8fd7-4dd0-ad7b-6f4f340fa768,lidl_0123_lighting.1046,idle,fx_easy,lidl_0123,high,node_7,2560x1440,lighting,8,4,8.243445287493294,1046,3,814283,131.92257689064994,6596.128844532497
4268,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.732678Z,render_jobs,jpg,4cf476d7-757e-413b-8d7d-9891216ed6a4,nike_0456_compositing.1017,error,lighting_mid,nike_0456,low,node_5,1280x720,compositing,2,2,7.5378434075033836,1017,20,770617,132.5504636312539,6627.523181562695
4269,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.673906Z,render_jobs,jpg,4d17df72-e5e9-4fd4-8ebd-21197ccc7f36,lidl_0123_animation_playblast.1031,idle,lighting_mid,lidl_0123,medium,node_7,1920x1080,animation_playblast,4,9,2.933804676099779,1031,4,166975,57.502283332938326,2875.114166646916
4270,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.696871Z,render_jobs,jpg,4d230dfe-f986-43c5-8790-29c04d7c4ba6,lidl_0123_animation_playblast.1011,idle,fx_easy,lidl_0123,high,node_6,2560x1440,animation_playblast,8,8,7.9419458082761585,1011,19,942735,182.48135513222147,9124.067756611073
4271,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.626276Z,render_jobs,jpg,4d35c03c-56d3-45ff-ba04-b8e698b9c475,apple_0789_animation_playblast.1028,error,fx_complex,apple_0789,high,node_12,2560x1440,animation_playblast,8,4,9.656842296,1028,12,192581,121.27131740736814,6063.565870368408
4272,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.651637Z,render_jobs,jpg,4d3c63bd-0c5a-43e8-a953-9ae8615e7a12,lidl_0123_compositing.1019,finished,lighting_mid,lidl_0123,final,node_1,3840x2160,compositing,16,3,4.5334425374360485,1019,7,741768,129.4690165212366,6473.4508260618295
4273,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.701896Z,render_jobs,jpg,4d518387-f490-45a9-a197-247f20348d3f,apple_0789_lighting.1002,finished,lighting_mid,apple_0789,medium,node_1,1920x1080,lighting,4,1,1.8247547643996613,1002,10,858164,133.4904220599669,6674.521102998345
4274,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.912846Z,render_jobs,jpg,4d5f5c97-08fb-4bf6-b06f-4831a6038ca4,apple_0789_animation_playblast.1015,error,fx_easy,apple_0789,medium,node_5,1920x1080,animation_playblast,4,10,3.0603353495362176,1015,12,397512,88.7479885,4437.399425
4275,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.842642Z,render_jobs,jpg,4d6932a1-d3d4-49d9-9fb7-0f61c799020b,lidl_0123_compositing.1003,idle,lighting_easy,lidl_0123,final,node_13,3840x2160,compositing,16,5,8.418758838,1003,9,183504,75.10576955960363,3755.2884779801816
4276,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.852154Z,render_jobs,jpg,4d935c91-a2f9-4c28-8fc2-88fa06963d99,lidl_0123_lighting.1022,finished,fx_easy,lidl_0123,low,node_7,1280x720,lighting,2,10,4.606592246180882,1022,12,927632,167.28761135458222,8364.380567729111
4277,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.762035Z,render_jobs,jpg,4d9c3e23-1a55-47cb-9db3-b46f6d22caa2,lidl_0123_compositing.1020,finished,lighting_mid,lidl_0123,low,node_4,1280x720,compositing,2,3,6.53829353,1020,5,574365,122.40765033405381,6120.382516702691
4278,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.786418Z,render_jobs,jpg,4da2c05f-ab9c-4e20-8861-04d8047a9f34,apple_0789_lighting.1035,idle,fx_easy,apple_0789,low,node_3,1280x720,lighting,2,9,8.010361049961636,1035,7,633303,128.74467509457926,6437.2337547289635
4279,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.777423Z,render_jobs,jpg,4da99b86-c275-457b-9c7f-b62363fb7fb7,lidl_0123_animation_playblast.1035,finished,lighting_mid,lidl_0123,medium,node_8,1920x1080,animation_playblast,4,6,6.593412811054162,1035,14,410751,110.73976241730954,5536.988120865477
4280,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.788368Z,render_jobs,jpg,4ddcd089-8128-42f2-b0b3-181f035711da,lidl_0123_compositing.1011,finished,lighting_easy,lidl_0123,final,node_3,3840x2160,compositing,16,10,7.869064122865689,1011,2,869665,166.2382886088611,8311.914430443056
4281,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.669151Z,render_jobs,jpg,4e216fa5-fcc5-4917-aae1-d9ced1fc43b4,nike_0456_lighting.1039,finished,lighting_easy,nike_0456,low,node_2,1280x720,lighting,2,7,1.648493904185318,1039,5,699130,124.64358638116806,6232.179319058403
4282,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.828177Z,render_jobs,jpg,4e3ef662-2c95-428d-a3af-837e2757dae9,nike_0456_lighting.1018,error,lighting_mid,nike_0456,final,node_10,3840x2160,lighting,16,7,3.7555390642365367,1018,7,810230,203.82139285206097,10191.069642603048
4283,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.890452Z,render_jobs,jpg,4e48e7df-e059-4049-9db5-f8b540fdabda,lidl_0123_animation_playblast.1029,finished,lighting_mid,lidl_0123,medium,node_14,1920x1080,animation_playblast,4,8,6.799992214672217,1029,4,379164,85.31082801169818,4265.541400584909
4284,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.787623Z,render_jobs,jpg,4e57a752-21bc-4a15-bb27-0ef748c3756e,lidl_0123_animation_playblast.1039,idle,lighting_complex,lidl_0123,medium,node_11,1920x1080,animation_playblast,4,8,5.781931490146647,1039,19,371505,152.41295155071015,7620.6475775355075
4285,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.922947Z,render_jobs,jpg,4e765382-653e-46f4-971d-c952f62f5b45,nike_0456_lighting.1043,idle,fx_complex,nike_0456,high,node_13,2560x1440,lighting,8,6,1.9668299965437006,1043,13,825839,147.8508789957228,7392.543949786141
4286,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.890253Z,render_jobs,jpg,4e8a2ce7-8f25-4474-9d1c-2e671ee6d299,nike_0456_animation_playblast.1017,finished,lighting_easy,nike_0456,high,node_1,2560x1440,animation_playblast,8,4,5.096364346803828,1017,17,218976,86.06930434492733,4303.465217246367
4287,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.887185Z,render_jobs,jpg,4e8e5088-bd51-4b31-96b2-2ef479caca7a,apple_0789_compositing.1035,idle,lighting_mid,apple_0789,low,node_1,1280x720,compositing,2,8,5.770973938729885,1035,20,382653,108.57364042339672,5428.682021169836
4288,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.73503Z,render_jobs,jpg,4e9d8798-0fbd-4651-b2d3-df18f91de7e2,lidl_0123_compositing.1021,finished,lighting_easy,lidl_0123,high,node_6,2560x1440,compositing,8,8,7.902458085635326,1021,16,871093,167.3036971210472,8365.184856052361
4289,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.846681Z,render_jobs,jpg,4ea7deae-b375-4912-bb6b-33c1dc454352,apple_0789_compositing.1027,idle,lighting_easy,apple_0789,medium,node_14,1920x1080,compositing,4,4,2.857622171415204,1027,8,604397,118.62715049938413,5931.357524969207
4290,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.762136Z,render_jobs,jpg,4eeab9e3-48b4-4e48-9dbe-4371c95e2efe,lidl_0123_animation_playblast.1028,finished,lighting_easy,lidl_0123,low,node_3,1280x720,animation_playblast,2,6,3.7390195325367763,1028,5,890486,153.25270010643075,7662.635005321537
